,UID,VRTN_ID,CANDIDATE_EPID,Aspect,value,score,original_score,logit,ITEM_SENTENCE,score_difference,Item,Candidate product
143,145555000000,,26056609997,manufacturer_color,['Real Teal/Outer Space'],0.61,0.24,0.95,[TITLE_TXT] HOKA ONE ONE BONDI 7 Men's Running Sneakers SIZE 10.5 Athletic Lace Up Blue [brand] Hoka One One [color] Blue [manufacturer_color] Real Teal/Outer Space [department] Men [model] Hoka One One Bondi [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up,0.37,https://matchingdashboard.vip.ebay.com/?itemId=145555000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26056609997
144,145555000000,,26056609997,nickname,['Real Teal Outer Space'],0.58,0.24,0.88,[TITLE_TXT] HOKA ONE ONE BONDI 7 Men's Running Sneakers SIZE 10.5 Athletic Lace Up Blue [brand] Hoka One One [color] Blue [department] Men [model] Hoka One One Bondi [nickname] Real Teal Outer Space [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up,0.342,https://matchingdashboard.vip.ebay.com/?itemId=145555000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26056609997
145,145555000000,,26056609997,upper_material,['Mesh'],0.3,0.24,0.39,[TITLE_TXT] HOKA ONE ONE BONDI 7 Men's Running Sneakers SIZE 10.5 Athletic Lace Up Blue [brand] Hoka One One [color] Blue [department] Men [model] Hoka One One Bondi [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up [upper_material] Mesh,0.063,https://matchingdashboard.vip.ebay.com/?itemId=145555000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26056609997
146,145832000000,,23066674612,style_code,['1240651-WH01'],0.98,0.43,0.98,[TITLE_TXT] Christian Louboutin Fun Louis Junior White 43 [brand] Christian Louboutin [style_code] 1240651-WH01 [color] White [department] Men [model] Christian Louboutin Fun Louis [product_line] Christian Louboutin Louis Junior [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Italy [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Designer [outsole_material] Rubber,0.546,https://matchingdashboard.vip.ebay.com/?itemId=145832000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066674612
147,145832000000,,23066674612,manufacturer_color,['White'],0.44,0.43,0.22,[TITLE_TXT] Christian Louboutin Fun Louis Junior White 43 [brand] Christian Louboutin [color] White [manufacturer_color] White [department] Men [model] Christian Louboutin Fun Louis [product_line] Christian Louboutin Louis Junior [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Italy [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Designer [outsole_material] Rubber,0.013,https://matchingdashboard.vip.ebay.com/?itemId=145832000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066674612
148,145832000000,,23066674612,nickname,['White Canvas'],0.73,0.43,0.64,[TITLE_TXT] Christian Louboutin Fun Louis Junior White 43 [brand] Christian Louboutin [color] White [department] Men [model] Christian Louboutin Fun Louis [nickname] White Canvas [product_line] Christian Louboutin Louis Junior [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Italy [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Designer [outsole_material] Rubber,0.298,https://matchingdashboard.vip.ebay.com/?itemId=145832000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066674612
149,145832000000,,23066674612,upper_material,['Canvas'],0.51,0.43,0.38,[TITLE_TXT] Christian Louboutin Fun Louis Junior White 43 [brand] Christian Louboutin [color] White [department] Men [model] Christian Louboutin Fun Louis [product_line] Christian Louboutin Louis Junior [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Italy [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Designer [upper_material] Canvas [outsole_material] Rubber,0.081,https://matchingdashboard.vip.ebay.com/?itemId=145832000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=23066674612
150,145838222234,444916267762,26054699352,style_code,['CI2300-100'],0.84,0.35,0.65,"[TITLE_TXT] Nike Air Max Plus TN Utility Toggle""White Red"" Cushion Running Shoes US 11 [brand] Nike [style_code] CI2300-100 [color] White [department] Men [model] Nike Air Max Plus TN [product_line] Nike Air [style] Sneaker [type] Athletic [leaf_categ_id] 15709",0.491,https://matchingdashboard.vip.ebay.com/?itemId=145838222234&var=444916267762,https://matchingdashboard.vip.ebay.com/getProduct?epid=26054699352
151,145838222234,444916267762,26054699352,manufacturer_color,['Red'],0.44,0.35,0.07,"[TITLE_TXT] Nike Air Max Plus TN Utility Toggle""White Red"" Cushion Running Shoes US 11 [brand] Nike [color] White [manufacturer_color] Red [department] Men [model] Nike Air Max Plus TN [product_line] Nike Air [style] Sneaker [type] Athletic [leaf_categ_id] 15709",0.085,https://matchingdashboard.vip.ebay.com/?itemId=145838222234&var=444916267762,https://matchingdashboard.vip.ebay.com/getProduct?epid=26054699352
152,145838222234,444916267762,26054699352,release_year,['2019'],0.61,0.35,0.26,"[TITLE_TXT] Nike Air Max Plus TN Utility Toggle""White Red"" Cushion Running Shoes US 11 [brand] Nike [color] White [department] Men [model] Nike Air Max Plus TN [product_line] Nike Air [release_year] 2019 [style] Sneaker [type] Athletic [leaf_categ_id] 15709",0.26,https://matchingdashboard.vip.ebay.com/?itemId=145838222234&var=444916267762,https://matchingdashboard.vip.ebay.com/getProduct?epid=26054699352
153,145838222234,444916267762,26054699352,shoe_shaft_style,['Low Top'],0.34,0.35,0.06,"[TITLE_TXT] Nike Air Max Plus TN Utility Toggle""White Red"" Cushion Running Shoes US 11 [brand] Nike [color] White [department] Men [model] Nike Air Max Plus TN [product_line] Nike Air [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top",-0.011,https://matchingdashboard.vip.ebay.com/?itemId=145838222234&var=444916267762,https://matchingdashboard.vip.ebay.com/getProduct?epid=26054699352
154,145853000000,,20061662740,style_code,['1A9JG6'],0.94,0.28,0.96,[TITLE_TXT] Louis Vuitton Trainer Low ‘denim Noir’ Sz- 5.5LV [brand] Louis Vuitton [style_code] 1A9JG6 [collaboration] Louis Vuitton [color] Black [department] Men [model] Louis Vuitton Trainer [nickname] Low [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [shoe_width] M,0.667,https://matchingdashboard.vip.ebay.com/?itemId=145853000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=20061662740
155,145853000000,,20061662740,manufacturer_color,['Denim Noir/White'],0.5,0.28,0.11,[TITLE_TXT] Louis Vuitton Trainer Low ‘denim Noir’ Sz- 5.5LV [brand] Louis Vuitton [collaboration] Louis Vuitton [color] Black [manufacturer_color] Denim Noir/White [department] Men [model] Louis Vuitton Trainer [nickname] Low [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [shoe_width] M,0.22,https://matchingdashboard.vip.ebay.com/?itemId=145853000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=20061662740
156,145853000000,,20061662740,product_line,['Louis Vuitton Trainer'],0.27,0.28,0.05,[TITLE_TXT] Louis Vuitton Trainer Low ‘denim Noir’ Sz- 5.5LV [brand] Louis Vuitton [collaboration] Louis Vuitton [color] Black [department] Men [model] Louis Vuitton Trainer [nickname] Low [product_line] Louis Vuitton Trainer [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [shoe_width] M,-0.01,https://matchingdashboard.vip.ebay.com/?itemId=145853000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=20061662740
157,145853000000,,20061662740,upper_material,['Leather'],0.3,0.28,0.05,[TITLE_TXT] Louis Vuitton Trainer Low ‘denim Noir’ Sz- 5.5LV [brand] Louis Vuitton [collaboration] Louis Vuitton [color] Black [department] Men [model] Louis Vuitton Trainer [nickname] Low [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [shoe_width] M [upper_material] Leather,0.026,https://matchingdashboard.vip.ebay.com/?itemId=145853000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=20061662740
158,145853000000,,13055276059,style_code,['1A9JGZ'],0.91,0.26,0.95,[TITLE_TXT] Louis Vuitton Trainer Low ‘denim Monogram’ Sz- 9LV [brand] Louis Vuitton [style_code] 1A9JGZ [collaboration] Louis Vuitton [color] Blue [department] Men [model] Louis Vuitton Trainer [nickname] Low [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top,0.657,https://matchingdashboard.vip.ebay.com/?itemId=145853000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=13055276059
159,145853000000,,13055276059,manufacturer_color,['White/Blue'],0.32,0.26,0.16,[TITLE_TXT] Louis Vuitton Trainer Low ‘denim Monogram’ Sz- 9LV [brand] Louis Vuitton [collaboration] Louis Vuitton [color] Blue [manufacturer_color] White/Blue [department] Men [model] Louis Vuitton Trainer [nickname] Low [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top,0.066,https://matchingdashboard.vip.ebay.com/?itemId=145853000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=13055276059
160,145853000000,,13055276059,product_line,['Louis Vuitton Trainer'],0.3,0.26,0.25,[TITLE_TXT] Louis Vuitton Trainer Low ‘denim Monogram’ Sz- 9LV [brand] Louis Vuitton [collaboration] Louis Vuitton [color] Blue [department] Men [model] Louis Vuitton Trainer [nickname] Low [product_line] Louis Vuitton Trainer [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top,0.042,https://matchingdashboard.vip.ebay.com/?itemId=145853000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=13055276059
161,145853000000,,13055276059,upper_material,['Denim'],0.25,0.26,0.19,[TITLE_TXT] Louis Vuitton Trainer Low ‘denim Monogram’ Sz- 9LV [brand] Louis Vuitton [collaboration] Louis Vuitton [color] Blue [department] Men [model] Louis Vuitton Trainer [nickname] Low [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [upper_material] Denim,-0.003,https://matchingdashboard.vip.ebay.com/?itemId=145853000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=13055276059
162,145864000000,,7063475190,manufacturer_color,['College Navy/White/Pewter Grey/University Red/Sail'],0.77,0.56,0.48,"[TITLE_TXT] Nike Women's Size 10 Air Force 1 ;07 SE (FJ1408 400) Sneaker Trainer Sports HYPE [brand] Nike [style_code] Fj1408-400 [color] White [manufacturer_color] College Navy/White/Pewter Grey/University Red/Sail [department] Women [model] Nike Air Force 1 [performance/activity] Boxing, Hockey, Racing, Cheerleading, School, Cycling, Track & Field, Gym & Training, Running & Jogging, Bodybuilding, Wrestling, Basketball, Tennis, Golf, Lacrosse, Hiking, CrossFit, Dance, Baseball, Riding, Weightlifting, Walking, Football, Rugby, Netball, Pilates, Cross Training, Soccer, Volleyball, Yoga [product_line] Nike Air Force [release_year] 2023 [style] Sneaker [type] Athletic [year_manufactured] 2022 [leaf_categ_id] 95672 [closure] Lace Up [country/region_of_manufacture] Vietnam [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Gothic, Sports, Punk, Hipster, Going Out, Police, Fire & Ambulance, School, Modern, Retro, Arrows, Band, Clubwear, Colorful, Muscle, Outdoor, Occupational, Cowboy, Special Occasion, Classic, Logo, Preppy, Air Force, Grunge, Dad, Rock, USA, Motorcycle, Nature, Hip Hop, Antique [upper_material] Fabric [pattern] Solid [insole_material] Foam [occasion] Workwear, Casual, Activewear [outsole_material] Rubber [customized] No",0.212,https://matchingdashboard.vip.ebay.com/?itemId=145864000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=7063475190
163,145864000000,,7063475190,nickname,['Be True To Her School - Georgetown'],0.89,0.56,0.76,"[TITLE_TXT] Nike Women's Size 10 Air Force 1 ;07 SE (FJ1408 400) Sneaker Trainer Sports HYPE [brand] Nike [style_code] Fj1408-400 [color] White [department] Women [model] Nike Air Force 1 [nickname] Be True To Her School - Georgetown [performance/activity] Boxing, Hockey, Racing, Cheerleading, School, Cycling, Track & Field, Gym & Training, Running & Jogging, Bodybuilding, Wrestling, Basketball, Tennis, Golf, Lacrosse, Hiking, CrossFit, Dance, Baseball, Riding, Weightlifting, Walking, Football, Rugby, Netball, Pilates, Cross Training, Soccer, Volleyball, Yoga [product_line] Nike Air Force [release_year] 2023 [style] Sneaker [type] Athletic [year_manufactured] 2022 [leaf_categ_id] 95672 [closure] Lace Up [country/region_of_manufacture] Vietnam [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Gothic, Sports, Punk, Hipster, Going Out, Police, Fire & Ambulance, School, Modern, Retro, Arrows, Band, Clubwear, Colorful, Muscle, Outdoor, Occupational, Cowboy, Special Occasion, Classic, Logo, Preppy, Air Force, Grunge, Dad, Rock, USA, Motorcycle, Nature, Hip Hop, Antique [upper_material] Fabric [pattern] Solid [insole_material] Foam [occasion] Workwear, Casual, Activewear [outsole_material] Rubber [customized] No",0.328,https://matchingdashboard.vip.ebay.com/?itemId=145864000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=7063475190
164,145887000000,,18057325565,style_code,['3022592-004'],0.91,0.31,0.96,[TITLE_TXT] Under Armour Charged Rogue 2 Men's Running Shoes Sz 11 Black Excellent Condition [brand] Under Armour [style_code] 3022592-004 [color] Black [department] Men [model] Under Armour Charged Rogue 2 [performance/activity] Running & Jogging [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Mesh [customized] No,0.604,https://matchingdashboard.vip.ebay.com/?itemId=145887000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=18057325565
165,145887000000,,18057325565,manufacturer_color,['Black'],0.28,0.31,0.38,[TITLE_TXT] Under Armour Charged Rogue 2 Men's Running Shoes Sz 11 Black Excellent Condition [brand] Under Armour [color] Black [manufacturer_color] Black [department] Men [model] Under Armour Charged Rogue 2 [performance/activity] Running & Jogging [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Mesh [customized] No,-0.023,https://matchingdashboard.vip.ebay.com/?itemId=145887000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=18057325565
166,145887000000,,18057325565,product_line,['Under Armour Charged'],0.32,0.31,0.46,[TITLE_TXT] Under Armour Charged Rogue 2 Men's Running Shoes Sz 11 Black Excellent Condition [brand] Under Armour [color] Black [department] Men [model] Under Armour Charged Rogue 2 [performance/activity] Running & Jogging [product_line] Under Armour Charged [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Mesh [customized] No,0.014,https://matchingdashboard.vip.ebay.com/?itemId=145887000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=18057325565
167,145887000000,,18057325565,release_year,['2021'],0.4,0.31,0.62,[TITLE_TXT] Under Armour Charged Rogue 2 Men's Running Shoes Sz 11 Black Excellent Condition [brand] Under Armour [color] Black [department] Men [model] Under Armour Charged Rogue 2 [performance/activity] Running & Jogging [release_year] 2021 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [upper_material] Mesh [customized] No,0.095,https://matchingdashboard.vip.ebay.com/?itemId=145887000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=18057325565
168,145887000000,,18057325565,shoe_shaft_style,['Low Top'],0.33,0.31,0.48,[TITLE_TXT] Under Armour Charged Rogue 2 Men's Running Shoes Sz 11 Black Excellent Condition [brand] Under Armour [color] Black [department] Men [model] Under Armour Charged Rogue 2 [performance/activity] Running & Jogging [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [upper_material] Mesh [customized] No,0.027,https://matchingdashboard.vip.ebay.com/?itemId=145887000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=18057325565
169,145907000000,,10054691464,style_code,['BBCLM1500NBR'],0.98,0.08,0.98,"[TITLE_TXT] New Balance 1500, size 9,5 [brand] New Balance [style_code] BBCLM1500NBR [color] Gray [department] Men [model] New Balance 1500 [product_line] NB 1500 [style] Sneaker [type] Athletic [leaf_categ_id] 15709",0.901,https://matchingdashboard.vip.ebay.com/?itemId=145907000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=10054691464
170,145907000000,,10054691464,manufacturer_color,['Gray'],0.07,0.08,0.01,"[TITLE_TXT] New Balance 1500, size 9,5 [brand] New Balance [color] Gray [manufacturer_color] Gray [department] Men [model] New Balance 1500 [product_line] NB 1500 [style] Sneaker [type] Athletic [leaf_categ_id] 15709",-0.01,https://matchingdashboard.vip.ebay.com/?itemId=145907000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=10054691464
171,145907000000,,10054691464,shoe_shaft_style,['Low Top'],0.06,0.08,0.01,"[TITLE_TXT] New Balance 1500, size 9,5 [brand] New Balance [color] Gray [department] Men [model] New Balance 1500 [product_line] NB 1500 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top",-0.02,https://matchingdashboard.vip.ebay.com/?itemId=145907000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=10054691464
172,145910000000,,24061067160,style_code,['715222-FAAR3-9751'],0.91,0.1,0.97,"[TITLE_TXT]  GUCCI FUR GAZELLE STRIPED Size 10(US 11) (WORN ONCE)MSRP $1295 MINT CONDITION!! [brand] Gucci [style_code] 715222-FAAR3-9751 [collaboration] Gucci [color] Gazelle Fur Striped [department] Men [model] Gucci Gazelle [performance/activity] Basketball, Walking [product_line] Gucci Gazelle Fur [release_year] 2023 [style] Sneaker [type] Athletic [year_manufactured] 2023 [leaf_categ_id] 15709 [closure] Lace Up [country/region_of_manufacture] Italy [shoe_shaft_style] Mid Top [shoe_width] Standard [theme] Animals [upper_material] Fur [pattern] Striped [insole_material] Leather [occasion] Casual [outsole_material] Animal Fur [customized] No",0.811,https://matchingdashboard.vip.ebay.com/?itemId=145910000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=24061067160
